 Longitude, Latitude, Power Density [W/m2]
-120.258,45.975,394.231
-120.242,45.975,399.666
-120.225,45.975,409.648
-120.208,45.975,418.78
-120.192,45.975,420.053
-120.175,45.975,421.588
-120.158,45.975,419.009
-120.142,45.975,418.031
-120.125,45.975,403.011
-116.125,45.975,465.712
-110.925,45.975,790.28
-110.908,45.975,688.831
-110.808,45.975,547.008
-110.142,45.975,844.622
-110.125,45.975,697.094
-110.108,45.975,668.963
-109.842,45.975,334.057
-109.658,45.975,324.732
-109.508,45.975,563.564
-121.708,45.992,442.301
-120.242,45.992,392.359
-120.225,45.992,400.533
-120.208,45.992,407.104
-120.192,45.992,405.812
-120.175,45.992,407.085
-120.158,45.992,406.079
-120.142,45.992,409.313
-118.758,45.992,289.164
-118.742,45.992,292.372
-118.725,45.992,312.435
-110.158,45.992,864.549
-110.142,45.992,753.447
-110.125,45.992,616.4
-120.692,46.008,470.661
-120.658,46.008,455.871
-120.642,46.008,441.341
-120.608,46.008,445.425
-120.592,46.008,406.957
-120.258,46.008,392.538
-120.242,46.008,393.736
-120.225,46.008,408.141
-120.208,46.008,411.124
-120.192,46.008,414.993
-120.175,46.008,417.381
-120.158,46.008,414.844
-120.142,46.008,420.139
-120.125,46.008,411.018
-120.108,46.008,409.929
-120.092,46.008,406.492
-118.758,46.008,379.693
-118.742,46.008,370.528
-118.725,46.008,423.601
-118.708,46.008,402.587
-118.692,46.008,463.204
-118.675,46.008,429.915
-118.658,46.008,474.061
-118.642,46.008,442.104
-118.625,46.008,471.165
-118.608,46.008,442.048
-118.592,46.008,448.484
-118.575,46.008,421.103
-118.558,46.008,425.328
-118.542,46.008,398.48
-109.908,46.008,299.494
-123.742,46.025,411.002
-123.658,46.025,373.957
-123.625,46.025,319.234
-122.225,46.025,477.671
-121.892,46.025,621.837
-120.675,46.025,401.553
-120.642,46.025,404.479
-120.625,46.025,397.253
-120.608,46.025,401.153
-120.292,46.025,396.22
-120.275,46.025,392.598
-120.258,46.025,405.282
-120.242,46.025,401.963
-120.225,46.025,409.915
-120.208,46.025,408.226
-120.192,46.025,408.55
-120.175,46.025,409.645
-120.158,46.025,405.452
-120.142,46.025,408.866
-118.742,46.025,315.592
-110.142,46.025,824.427
-123.608,46.042,393.686
-122.125,46.042,542.728
-122.075,46.042,602.592
-121.858,46.042,732.747
-120.675,46.042,502.224
-120.642,46.042,484.965
-120.625,46.042,521.653
-120.592,46.042,556.285
-120.542,46.042,547.004
-120.508,46.042,457.547
-120.492,46.042,386.903
-120.475,46.042,409.765
-120.458,46.042,389.662
-120.442,46.042,406.715
-120.425,46.042,406.332
-120.408,46.042,417.789
-120.342,46.042,423.015
-120.325,46.042,433.488
-120.308,46.042,422.677
-120.292,46.042,423.346
-120.275,46.042,416.056
-120.258,46.042,420.965
-120.242,46.042,413.41
-120.225,46.042,416.67
-120.208,46.042,411.887
-120.192,46.042,413.032
-120.175,46.042,412.991
-120.158,46.042,408.037
-120.142,46.042,409.436
-120.125,46.042,405.141
-120.108,46.042,403.061
-118.792,46.042,417.88
-118.775,46.042,386.804
-118.758,46.042,438.89
-118.742,46.042,405.987
-118.725,46.042,457.557
-118.708,46.042,425.025
-118.692,46.042,451.348
-118.675,46.042,422.935
-118.658,46.042,433.482
-118.642,46.042,412.142
-118.625,46.042,407.398
-118.608,46.042,387.903
-110.142,46.042,705.757
-123.742,46.058,438.219
-123.725,46.058,438.873
-123.625,46.058,374.425
-123.608,46.058,401.385
-121.858,46.058,697.846
-120.675,46.058,487.325
-120.658,46.058,495.288
-120.642,46.058,468.145
-120.625,46.058,490.993
-120.608,46.058,452.663
-120.592,46.058,479.583
-120.575,46.058,465.106
-120.558,46.058,447.171
-120.525,46.058,403.308
-120.508,46.058,444.82
-120.492,46.058,386.811
-120.475,46.058,412.632
-120.458,46.058,393.846
-120.442,46.058,412.311
-120.425,46.058,412.806
-120.408,46.058,425.719
-120.392,46.058,439.477
-120.375,46.058,439.336
-120.258,46.058,423.746
-120.242,46.058,414.715
-120.225,46.058,417.14
-120.208,46.058,410.44
-120.192,46.058,409.585
-120.175,46.058,407.566
-120.158,46.058,400.795
-120.142,46.058,400.444
-120.125,46.058,396.024
-101.692,46.058,450.358
-123.625,46.075,352.327
-121.858,46.075,663.985
-120.708,46.075,648.435
-120.675,46.075,536.718
-120.658,46.075,491.18
-120.642,46.075,459.285
-120.625,46.075,456.266
-120.608,46.075,415.408
-120.592,46.075,455.93
-120.575,46.075,434.154
-120.558,46.075,443.713
-120.508,46.075,490.043
-120.492,46.075,444.191
-120.475,46.075,480.434
-120.458,46.075,481.937
-120.442,46.075,507.427
-120.425,46.075,540.066
-120.408,46.075,551.313
-120.392,46.075,590.391
-120.375,46.075,586.72
-120.358,46.075,606.862
-120.342,46.075,590.399
-120.325,46.075,602.726
-120.308,46.075,586.854
-120.292,46.075,567.85
-120.275,46.075,556.474
-120.208,46.075,476.006
-120.192,46.075,459.221
-120.175,46.075,455.308
-120.158,46.075,435.329
-120.142,46.075,432.822
-120.125,46.075,412.339
-120.108,46.075,410.13
-118.825,46.075,385.439
-111.958,46.075,613.885
-109.408,46.075,400.384
-109.308,46.075,327.658
-106.892,46.075,279.286
-106.875,46.075,272.893
-123.608,46.092,394.664
-120.842,46.092,400.536
-120.725,46.092,686.59
-120.708,46.092,630.134
-120.692,46.092,588.346
-120.675,46.092,542.758
-120.658,46.092,498.412
-120.642,46.092,466.083
-120.625,46.092,462.531
-120.608,46.092,430.762
-120.592,46.092,471.218
-120.575,46.092,444.217
-120.542,46.092,454.868
-120.508,46.092,455.321
-120.492,46.092,417.533
-120.475,46.092,459.312
-120.458,46.092,464.676
-120.442,46.092,493.889
-120.425,46.092,523.45
-120.408,46.092,531.113
-120.392,46.092,564.329
-120.375,46.092,555.11
-120.358,46.092,569.126
-120.342,46.092,549.179
-120.325,46.092,556.219
-120.308,46.092,538.485
-120.292,46.092,521.247
-120.275,46.092,512.983
-120.258,46.092,485.407
-120.242,46.092,481.755
-120.208,46.092,455.253
-120.192,46.092,441.747
-120.175,46.092,439.677
-120.158,46.092,420.032
-120.142,46.092,416.727
-120.125,46.092,396.072
-120.108,46.092,393.67
-113.075,46.092,319.499
-110.992,46.092,360.186
-109.325,46.092,311.152
-109.308,46.092,316.045
-109.275,46.092,311.439
-106.875,46.092,278.104
-101.358,46.092,427.347
-121.925,46.108,534.835
-121.358,46.108,434.706
-120.742,46.108,715.35
-120.725,46.108,669.307
-120.708,46.108,622.674
-120.692,46.108,551.081
-120.675,46.108,513.109
-120.658,46.108,440.755
-120.642,46.108,417.397
-120.625,46.108,375.879
-120.592,46.108,372.404
-120.558,46.108,364.91
-120.542,46.108,370.909
-120.492,46.108,435.117
-120.475,46.108,483.759
-120.458,46.108,477.947
-120.442,46.108,509.172
-120.425,46.108,533.687
-120.408,46.108,541.227
-120.392,46.108,554.232
-120.375,46.108,543.727
-120.358,46.108,571.374
-120.342,46.108,547.684
-120.325,46.108,581.092
-120.308,46.108,554.1
-120.292,46.108,584.271
-120.275,46.108,568.608
-120.258,46.108,582.565
-120.242,46.108,580.202
-120.225,46.108,567.023
-120.208,46.108,569.818
-120.192,46.108,543.068
-120.175,46.108,546.945
-120.125,46.108,466.887
-120.108,46.108,466.251
-120.092,46.108,435.794
-120.075,46.108,433.415
-120.058,46.108,407.065
-120.042,46.108,405.036
-119.042,46.108,321.955
-111.992,46.108,728.784
-110.142,46.108,739.027
-109.242,46.108,335.093
-120.742,46.125,705.866
-120.725,46.125,663.343
-120.708,46.125,619.538
-120.692,46.125,551.826
-120.675,46.125,515.702
-120.658,46.125,445.262
-120.642,46.125,423.768
-120.625,46.125,383.243
-120.608,46.125,370.798
-120.592,46.125,386.902
-120.558,46.125,372.504
-120.525,46.125,382.082
-120.492,46.125,398.52
-120.475,46.125,443.639
-120.458,46.125,438.379
-120.442,46.125,467.653
-120.425,46.125,493.419
-120.408,46.125,502.189
-120.392,46.125,517.679
-120.375,46.125,510.045
-120.358,46.125,537.899
-120.342,46.125,518.221
-120.325,46.125,546.272
-120.308,46.125,515.648
-120.292,46.125,532.055
-120.275,46.125,506.911
-120.258,46.125,508.804
-120.242,46.125,500.809
-120.225,46.125,486.326
-120.208,46.125,489.204
-120.192,46.125,467.766
-120.175,46.125,473.871
-120.158,46.125,446.48
-120.142,46.125,452.716
-119.042,46.125,293.353
-119.025,46.125,313.905
-113.142,46.125,482.875
-111.992,46.125,627.191
-110.158,46.125,801.524
-110.142,46.125,733.308
-122.575,46.142,451.275
-120.892,46.142,392.56
-120.825,46.142,615.638
-120.808,46.142,626.617
-120.775,46.142,664.449
-120.758,46.142,635.458
-120.742,46.142,601.455
-120.725,46.142,554.426
-120.708,46.142,516.369
-120.692,46.142,475.869
-120.675,46.142,442.586
-120.658,46.142,399.616
-120.642,46.142,376.132
-120.475,46.142,392.589
-120.458,46.142,408.783
-120.442,46.142,436.608
-120.425,46.142,454.628
-120.408,46.142,465.484
-120.392,46.142,472.487
-120.375,46.142,468.767
-120.358,46.142,475.283
-120.342,46.142,463.414
-120.325,46.142,465.887
-120.308,46.142,440.924
-120.292,46.142,455.572
-120.275,46.142,429.197
-120.258,46.142,448.037
-120.242,46.142,431.357
-120.225,46.142,451.273
-120.208,46.142,443.182
-120.192,46.142,475.622
-120.175,46.142,476.151
-120.158,46.142,495.451
-120.142,46.142,502.598
-120.125,46.142,508.496
-120.108,46.142,513.349
-120.092,46.142,509.074
-120.075,46.142,504.074
-120.058,46.142,467.032
-120.042,46.142,463.397
-120.025,46.142,411.732
-120.008,46.142,407.998
-119.125,46.142,400.067
-119.108,46.142,396.231
-119.092,46.142,444.804
-119.075,46.142,425.93
-119.058,46.142,461.504
-119.042,46.142,432.125
-119.025,46.142,459.788
-119.008,46.142,423.499
-118.992,46.142,408.03
-117.892,46.142,402.089
-117.875,46.142,391.198
-117.858,46.142,423.466
-110.175,46.142,1114.57
-110.158,46.142,896.858
-109.425,46.142,385.91
-108.708,46.142,314.376
-102.742,46.142,523.991
-122.725,46.158,290.273
-122.692,46.158,301.703
-121.392,46.158,524.865
-120.858,46.158,487.269
-120.842,46.158,520.917
-120.825,46.158,560.659
-120.808,46.158,579.708
-120.775,46.158,650.372
-120.758,46.158,639.682
-120.742,46.158,620.863
-120.725,46.158,583.069
-120.708,46.158,548.628
-120.692,46.158,510.132
-120.675,46.158,472.664
-120.658,46.158,422.745
-120.642,46.158,391.037
-120.458,46.158,361.913
-120.442,46.158,385.743
-120.425,46.158,404.705
-120.408,46.158,416.75
-120.392,46.158,425.754
-120.375,46.158,426.45
-120.358,46.158,435.671
-120.342,46.158,429.76
-120.325,46.158,435.875
-120.308,46.158,415.953
-120.292,46.158,432.946
-120.275,46.158,408.485
-120.258,46.158,424.153
-120.242,46.158,403.437
-120.225,46.158,414.606
-120.208,46.158,398.124
-120.192,46.158,417.314
-120.175,46.158,408.814
-120.158,46.158,416.558
-120.142,46.158,412.873
-120.125,46.158,408.901
-120.108,46.158,408
-120.092,46.158,402.035
-120.075,46.158,399.278
-120.058,46.158,371.878
-120.042,46.158,371.293
-113.408,46.158,361.991
-113.008,46.158,680.746
-110.192,46.158,1178.132
-110.175,46.158,1088.97
-110.158,46.158,878.555
-110.142,46.158,810.13
-109.408,46.158,388.469
-108.658,46.158,330.779
-108.642,46.158,340.623
-101.875,46.158,462.489
-120.792,46.175,542.256
-120.775,46.175,555.654
-120.758,46.175,504.609
-120.742,46.175,507.954
-120.725,46.175,468.429
-120.708,46.175,453.687
-120.692,46.175,435.371
-120.675,46.175,403.28
-120.658,46.175,389.201
-120.442,46.175,358.993
-120.425,46.175,366.157
-120.408,46.175,378.168
-120.392,46.175,383.333
-120.375,46.175,388.552
-120.358,46.175,375.455
-120.342,46.175,374.532
-120.325,46.175,368.105
-120.125,46.175,362.225
-120.108,46.175,354.647
-120.092,46.175,366.937
-120.075,46.175,364.031
-120.042,46.175,359.919
-119.292,46.175,378.644
-119.275,46.175,372.38
-119.042,46.175,420.525
-119.025,46.175,413.432
-119.008,46.175,383.059
-117.925,46.175,423.072
-117.908,46.175,417.201
-117.325,46.175,391.461
-117.258,46.175,389.306
-117.092,46.175,294.711
-110.208,46.175,1393.509
